0.86871,1.74424,0.748518
0.87856,1.74113,0.757527
0.88133,1.74076,0.760018
0.89445,1.73937,0.772555
0.89968,1.73735,0.778186
0.91258,1.72795,0.792573
0.91923,1.72302,0.799836
0.9307,1.71952,0.81315
0.9341,1.71637,0.817586
0.94223,1.70507,0.828923
0.95225,1.6871,0.835941
0.95495,1.67969,0.834245
0.96664,1.62875,0.809973
0.96743,1.62347,0.807832
0.97026,1.58866,0.8002
